pixel_no	pixel_x	pixel_y	latitude	longitude	reflec_1_NOICOL_mean	reflec_1_NOICOL_sigma	band	Product	ICOL_ID	Percentage_difference	Distance_Km
60	153	275	58.561054	17.495895	4.46E-04	1.31E-04	reflec_6	FUB_L1N_NOL1N_20100511	0	4.00	22.938
61	154	276	58.557854	17.498741	4.71E-04	8.17E-05	reflec_6	FUB_L1N_NOL1N_20100511	0	3.03	23.331
62	155	277	58.55465	17.501587	5.07E-04	7.99E-05	reflec_6	FUB_L1N_NOL1N_20100511	0	2.91	23.724
63	156	278	58.551445	17.50443	4.57E-04	1.01E-04	reflec_6	FUB_L1N_NOL1N_20100511	0	2.01	24.115
64	157	279	58.54825	17.507275	3.39E-04	1.19E-04	reflec_6	FUB_L1N_NOL1N_20100511	0	0.75	24.508
65	158	280	58.545048	17.51012	3.36E-04	1.33E-04	reflec_6	FUB_L1N_NOL1N_20100511	0	1.86	24.901
66	159	281	58.541843	17.512964	3.92E-04	1.28E-04	reflec_6	FUB_L1N_NOL1N_20100511	0	1.46	25.070
67	160	281	58.541176	17.51724	4.12E-04	8.42E-05	reflec_6	FUB_L1N_NOL1N_20100511	0	0.80	25.462
68	161	282	58.537975	17.520084	4.22E-04	1.42E-04	reflec_6	FUB_L1N_NOL1N_20100511	0	1.11	25.855
69	162	283	58.53477	17.522924	3.82E-04	1.13E-04	reflec_6	FUB_L1N_NOL1N_20100511	0	1.86	26.247
70	163	284	58.53157	17.525764	4.68E-04	1.23E-04	reflec_6	FUB_L1N_NOL1N_20100511	0	1.49	26.639
71	164	285	58.528374	17.528606	5.08E-04	8.99E-05	reflec_6	FUB_L1N_NOL1N_20100511	0	1.82	27.031
72	165	286	58.52517	17.531446	4.92E-04	1.01E-04	reflec_6	FUB_L1N_NOL1N_20100511	0	2.30	27.424
73	166	287	58.52197	17.534286	5.26E-04	8.32E-05	reflec_6	FUB_L1N_NOL1N_20100511	0	64.44	0.156
1	97	217	58.74499	17.338377	1.06E-04	7.63E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	-184.32	0.548
2	98	218	58.741795	17.341255	-1.82E-04	5.86E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	-98.33	0.940
3	99	219	58.7386	17.344131	-2.86E-04	2.96E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	508.51	1.332
4	100	220	58.73541	17.347012	-5.65E-05	2.85E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	352.43	1.566
5	100	221	58.732872	17.345583	-3.68E-05	2.44E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	77.57	1.956
6	101	222	58.729675	17.348461	1.34E-04	8.08E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	79.59	2.346
7	102	223	58.72648	17.351336	1.27E-04	1.13E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	63.98	2.737
8	103	224	58.723286	17.354212	1.62E-04	9.93E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	55.79	3.128
9	104	225	58.72009	17.357088	1.82E-04	7.84E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	46.85	3.519
10	105	226	58.716892	17.35996	2.07E-04	7.69E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	38.69	3.911
11	106	227	58.7137	17.362833	2.52E-04	9.40E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	31.28	4.145
12	106	228	58.711163	17.361404	3.40E-04	1.18E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	23.89	4.536
13	107	229	58.707966	17.364277	5.15E-04	1.87E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	19.76	4.926
14	108	230	58.704773	17.367151	6.71E-04	9.53E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	19.46	5.318
15	109	231	58.701576	17.370024	6.17E-04	9.37E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	20.17	5.708
16	110	232	58.698383	17.372892	5.43E-04	8.30E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	19.96	6.100
17	111	233	58.695187	17.375763	4.99E-04	7.14E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	19.83	6.491
18	112	234	58.69199	17.378633	4.76E-04	1.28E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	19.25	6.725
19	112	235	58.689457	17.377205	5.11E-04	1.00E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	17.50	7.116
20	113	236	58.68626	17.380072	5.17E-04	1.15E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	18.59	7.507
21	114	237	58.683067	17.38294	4.15E-04	9.73E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	16.25	7.898
22	115	238	58.67987	17.385807	4.71E-04	1.11E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	15.70	8.288
23	116	239	58.676678	17.388676	4.47E-04	1.15E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	15.63	8.680
24	117	240	58.67348	17.391542	4.71E-04	8.55E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	14.39	9.071
25	118	241	58.670288	17.394407	4.48E-04	7.74E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	15.21	9.462
26	119	242	58.667095	17.397272	4.04E-04	7.14E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	16.04	9.853
27	120	243	58.6639	17.400137	3.61E-04	5.55E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	16.17	10.244
28	121	244	58.660706	17.403002	3.20E-04	7.64E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	15.20	10.635
29	122	245	58.65751	17.405867	3.23E-04	6.59E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	15.49	11.027
30	123	246	58.654316	17.408728	3.36E-04	6.74E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	15.80	11.418
31	124	247	58.651123	17.411592	2.84E-04	1.21E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	16.82	11.809
32	125	248	58.64793	17.414452	2.19E-04	7.49E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	17.71	12.201
33	126	249	58.644733	17.417315	1.59E-04	9.11E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	16.56	12.592
34	127	250	58.64154	17.420177	1.63E-04	8.68E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	16.30	12.983
35	128	251	58.63835	17.423035	1.77E-04	6.36E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	14.33	13.374
36	129	252	58.63516	17.425896	1.90E-04	6.22E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	14.97	13.766
37	130	253	58.63196	17.428755	1.89E-04	4.82E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	12.98	14.157
38	131	254	58.62877	17.431614	1.62E-04	6.20E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	11.73	14.549
39	132	255	58.625576	17.434471	1.59E-04	1.07E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	15.76	14.940
40	133	256	58.622383	17.437326	1.34E-04	6.83E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	12.54	15.331
41	134	257	58.61919	17.440184	1.80E-04	6.56E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	10.74	15.723
42	135	258	58.615997	17.44304	1.95E-04	7.87E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	9.89	16.114
43	136	259	58.612804	17.445896	2.04E-04	8.02E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	11.04	16.506
44	137	260	58.609608	17.448751	1.55E-04	7.94E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	11.49	16.897
45	138	261	58.606415	17.451603	1.58E-04	6.34E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	9.13	17.289
46	139	262	58.60322	17.454458	2.35E-04	1.07E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	8.06	17.680
47	140	263	58.60003	17.457312	2.54E-04	8.20E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	7.38	18.071
48	141	264	58.596836	17.460165	2.24E-04	8.21E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	7.33	18.463
49	142	265	58.593643	17.463015	1.90E-04	6.16E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	6.43	18.854
50	143	266	58.59045	17.465866	1.88E-04	9.45E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	7.37	19.246
51	144	267	58.587257	17.46873	1.66E-04	7.88E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	8.62	19.638
52	145	268	58.584064	17.471592	1.80E-04	2.95E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	9.17	19.804
53	146	268	58.58341	17.475883	1.76E-04	2.20E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	8.03	20.196
54	147	269	58.58021	17.47874	1.74E-04	4.79E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	6.56	20.587
55	148	270	58.57702	17.481602	1.87E-04	8.97E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	3.09	20.979
56	149	271	58.573826	17.484463	1.87E-04	6.54E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	1.08	21.371
57	150	272	58.570633	17.487322	1.76E-04	7.23E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	3.14	21.763
58	151	273	58.56744	17.49018	1.65E-04	8.01E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	4.21	22.155
59	152	274	58.564247	17.493038	2.45E-04	1.03E-04	reflec_7	FUB_L1N_NOL1N_20100511	0	4.15	22.546
60	153	275	58.561054	17.495895	2.73E-04	9.33E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	4.47	22.938
61	154	276	58.557854	17.498741	2.89E-04	6.18E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	3.43	23.331
62	155	277	58.55465	17.501587	3.17E-04	5.94E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	3.31	23.724
63	156	278	58.551445	17.50443	2.80E-04	7.34E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	2.46	24.115
64	157	279	58.54825	17.507275	2.00E-04	8.18E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	1.07	24.508
65	158	280	58.545048	17.51012	1.99E-04	9.68E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	2.29	24.901
66	159	281	58.541843	17.512964	2.39E-04	8.92E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	1.83	25.070
67	160	281	58.541176	17.51724	2.54E-04	6.06E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	0.88	25.462
68	161	282	58.537975	17.520084	2.59E-04	9.83E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	1.16	25.855
69	162	283	58.53477	17.522924	2.30E-04	7.97E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	1.91	26.247
70	163	284	58.53157	17.525764	2.89E-04	8.64E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	1.54	26.639
71	164	285	58.528374	17.528606	3.15E-04	6.05E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	1.94	27.031
72	165	286	58.52517	17.531446	3.04E-04	7.09E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	2.48	27.424
73	166	287	58.52197	17.534286	3.29E-04	5.83E-05	reflec_7	FUB_L1N_NOL1N_20100511	0	-23.45	0.156
1	97	217	58.74499	17.338377	-7.33E-04	3.63E-04	reflec_9	FUB_L1N_NOL1N_20100511	0	-28.30	0.548
2	98	218	58.741795	17.341255	-6.18E-04	2.90E-04	reflec_9	FUB_L1N_NOL1N_20100511	0	-8.50	0.940
3	99	219	58.7386	17.344131	-4.88E-04	2.87E-04	reflec_9	FUB_L1N_NOL1N_20100511	0	-24.01	1.332
4	100	220	58.73541	17.347012	-2.63E-04	2.74E-04	reflec_9	FUB_L1N_NOL1N_20100511	0	-30.92	1.566
5	100	221	58.732872	17.345583	-2.30E-04	2.60E-04	reflec_9	FUB_L1N_NOL1N_20100511	0	-315.84	1.956
6	101	222	58.729675	17.348461	-6.11E-05	7.33E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	-661.99	2.346
7	102	223	58.72648	17.351336	-5.84E-05	1.17E-04	reflec_9	FUB_L1N_NOL1N_20100511	0	259.69	2.737
8	103	224	58.723286	17.354212	-8.73E-06	8.97E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	129.94	3.128
9	104	225	58.72009	17.357088	2.16E-05	6.00E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	119.51	3.519
10	105	226	58.716892	17.35996	2.29E-05	5.79E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	80.34	3.911
11	106	227	58.7137	17.362833	5.05E-05	7.47E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	50.48	4.145
12	106	228	58.711163	17.361404	1.06E-04	8.95E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	31.10	4.536
13	107	229	58.707966	17.364277	2.20E-04	1.21E-04	reflec_9	FUB_L1N_NOL1N_20100511	0	23.00	4.926
14	108	230	58.704773	17.367151	3.30E-04	7.42E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	23.57	5.318
15	109	231	58.701576	17.370024	2.93E-04	6.87E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	26.86	5.708
16	110	232	58.698383	17.372892	2.38E-04	5.93E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	27.77	6.100
17	111	233	58.695187	17.375763	2.10E-04	5.55E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	27.35	6.491
18	112	234	58.69199	17.378633	2.10E-04	9.32E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	25.67	6.725
19	112	235	58.689457	17.377205	2.33E-04	6.88E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	22.61	7.116
20	113	236	58.68626	17.380072	2.62E-04	7.75E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	28.33	7.507
21	114	237	58.683067	17.38294	1.73E-04	9.19E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	23.68	7.898
22	115	238	58.67987	17.385807	2.14E-04	8.84E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	24.05	8.288
23	116	239	58.676678	17.388676	1.95E-04	8.88E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	22.91	8.680
24	117	240	58.67348	17.391542	2.17E-04	6.16E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	21.25	9.071
25	118	241	58.670288	17.394407	2.13E-04	5.25E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	23.05	9.462
26	119	242	58.667095	17.397272	1.85E-04	5.79E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	26.60	9.853
27	120	243	58.6639	17.400137	1.42E-04	5.90E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	29.68	10.244
28	121	244	58.660706	17.403002	1.17E-04	6.36E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	25.54	10.635
29	122	245	58.65751	17.405867	1.33E-04	5.46E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	24.51	11.027
30	123	246	58.654316	17.408728	1.48E-04	5.92E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	27.70	11.418
31	124	247	58.651123	17.411592	1.16E-04	8.46E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	35.09	11.809
32	125	248	58.64793	17.414452	7.47E-05	6.65E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	69.30	12.201
33	126	249	58.644733	17.417315	2.44E-05	7.76E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	57.46	12.592
34	127	250	58.64154	17.420177	3.15E-05	6.80E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	100.48	12.983
35	128	251	58.63835	17.423035	1.14E-05	4.02E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	46.70	13.374
36	129	252	58.63516	17.425896	3.70E-05	5.00E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	44.19	13.766
37	130	253	58.63196	17.428755	4.31E-05	3.15E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	60.77	14.157
38	131	254	58.62877	17.431614	1.97E-05	4.24E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	42.67	14.549
39	132	255	58.625576	17.434471	3.08E-05	9.03E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	292.17	14.940
40	133	256	58.622383	17.437326	-3.10E-06	4.26E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	39.11	15.331
41	134	257	58.61919	17.440184	4.29E-05	4.45E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	39.31	15.723
42	135	258	58.615997	17.44304	3.77E-05	5.99E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	28.09	16.114
43	136	259	58.612804	17.445896	5.57E-05	6.59E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	51.15	16.506
44	137	260	58.609608	17.448751	2.42E-05	5.20E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	32.30	16.897
45	138	261	58.606415	17.451603	4.88E-05	4.96E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	19.38	17.289
46	139	262	58.60322	17.454458	9.26E-05	6.73E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	16.76	17.680
47	140	263	58.60003	17.457312	9.27E-05	5.22E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	18.83	18.071
48	141	264	58.596836	17.460165	6.50E-05	6.23E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	22.83	18.463
49	142	265	58.593643	17.463015	4.96E-05	6.00E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	20.35	18.854
50	143	266	58.59045	17.465866	5.54E-05	8.27E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	30.19	19.246
51	144	267	58.587257	17.46873	3.60E-05	6.29E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	26.99	19.638
52	145	268	58.584064	17.471592	4.84E-05	1.72E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	27.63	19.804
53	146	268	58.58341	17.475883	4.92E-05	1.56E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	35.76	20.196
54	147	269	58.58021	17.47874	2.74E-05	4.69E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	19.71	20.587
55	148	270	58.57702	17.481602	4.65E-05	8.03E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	9.90	20.979
56	149	271	58.573826	17.484463	4.20E-05	5.57E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	6.06	21.371
57	150	272	58.570633	17.487322	5.48E-05	5.57E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	11.39	21.763
58	151	273	58.56744	17.49018	4.80E-05	5.26E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	9.26	22.155
59	152	274	58.564247	17.493038	9.97E-05	8.29E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	7.95	22.546
60	153	275	58.561054	17.495895	1.19E-04	7.19E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	8.00	22.938
61	154	276	58.557854	17.498741	1.37E-04	3.89E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	5.89	23.331
62	155	277	58.55465	17.501587	1.53E-04	4.68E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	5.82	23.724
63	156	278	58.551445	17.50443	1.35E-04	6.34E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	5.86	24.115
64	157	279	58.54825	17.507275	5.76E-05	7.88E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	1.03	24.508
65	158	280	58.545048	17.51012	5.43E-05	7.17E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	4.15	24.901
66	159	281	58.541843	17.512964	7.52E-05	7.43E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	3.07	25.070
67	160	281	58.541176	17.51724	8.68E-05	5.10E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	1.86	25.462
68	161	282	58.537975	17.520084	8.79E-05	8.18E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	3.59	25.855
69	162	283	58.53477	17.522924	6.10E-05	7.83E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	3.69	26.247
70	163	284	58.53157	17.525764	1.04E-04	7.70E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	2.60	26.639
71	164	285	58.528374	17.528606	1.34E-04	5.33E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	3.43	27.031
72	165	286	58.52517	17.531446	1.31E-04	5.25E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	4.03	27.424
73	166	287	58.52197	17.534286	1.38E-04	4.88E-05	reflec_9	FUB_L1N_NOL1N_20100511	0	-200.00	0.156
1	97	217	58.74499	17.338377	-1.69E-04	2.44E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	0.548
2	98	218	58.741795	17.341255	-1.26E-04	2.66E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	0.940
3	99	219	58.7386	17.344131	4.35E-05	3.42E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	1.332
4	100	220	58.73541	17.347012	3.54E-04	4.05E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	1.566
5	100	221	58.732872	17.345583	5.22E-04	4.33E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	1.956
6	101	222	58.729675	17.348461	7.47E-04	2.37E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	2.346
7	102	223	58.72648	17.351336	9.08E-04	1.92E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	2.737
8	103	224	58.723286	17.354212	8.22E-04	1.84E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	3.128
9	104	225	58.72009	17.357088	8.65E-04	1.36E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	3.519
10	105	226	58.716892	17.35996	8.80E-04	1.15E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	3.911
11	106	227	58.7137	17.362833	9.49E-04	1.89E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	4.145
12	106	228	58.711163	17.361404	9.14E-04	2.19E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	4.536
13	107	229	58.707966	17.364277	7.62E-04	2.63E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	4.926
14	108	230	58.704773	17.367151	6.88E-04	1.48E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	5.318
15	109	231	58.701576	17.370024	7.42E-04	1.62E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	5.708
16	110	232	58.698383	17.372892	8.08E-04	1.41E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	6.100
17	111	233	58.695187	17.375763	8.38E-04	2.46E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	6.491
18	112	234	58.69199	17.378633	9.07E-04	2.06E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	6.725
19	112	235	58.689457	17.377205	8.79E-04	1.98E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	7.116
20	113	236	58.68626	17.380072	0.001048276	1.01E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	7.507
21	114	237	58.683067	17.38294	9.30E-04	1.90E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	7.898
22	115	238	58.67987	17.385807	9.32E-04	1.45E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	8.288
23	116	239	58.676678	17.388676	9.71E-04	2.02E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	8.680
24	117	240	58.67348	17.391542	9.65E-04	1.78E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	9.071
25	118	241	58.670288	17.394407	0.00109518	1.90E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	9.462
26	119	242	58.667095	17.397272	0.0011013596	2.06E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	9.853
27	120	243	58.6639	17.400137	9.74E-04	2.32E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	10.244
28	121	244	58.660706	17.403002	0.0010191626	2.37E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	10.635
29	122	245	58.65751	17.405867	0.0010232407	2.35E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	11.027
30	123	246	58.654316	17.408728	9.53E-04	2.28E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	11.418
31	124	247	58.651123	17.411592	0.0010066915	1.83E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	11.809
32	125	248	58.64793	17.414452	0.0010495263	1.16E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	12.201
33	126	249	58.644733	17.417315	0.0010861629	2.68E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	12.592
34	127	250	58.64154	17.420177	0.0011591717	2.22E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	12.983
35	128	251	58.63835	17.423035	9.36E-04	2.19E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	13.374
36	129	252	58.63516	17.425896	0.0010182001	3.04E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	13.766
37	130	253	58.63196	17.428755	9.87E-04	2.88E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	14.157
38	131	254	58.62877	17.431614	9.56E-04	2.64E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	14.549
39	132	255	58.625576	17.434471	0.0010206677	1.55E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	14.940
40	133	256	58.622383	17.437326	9.76E-04	9.65E-05	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	15.331
41	134	257	58.61919	17.440184	0.0010895717	2.17E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	15.723
42	135	258	58.615997	17.44304	9.29E-04	2.41E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	16.114
43	136	259	58.612804	17.445896	9.68E-04	1.84E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	16.506
44	137	260	58.609608	17.448751	0.0010660326	1.89E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	16.897
45	138	261	58.606415	17.451603	0.0011766372	1.58E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	17.289
46	139	262	58.60322	17.454458	0.0010922055	1.36E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	17.680
47	140	263	58.60003	17.457312	9.64E-04	1.42E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	18.071
48	141	264	58.596836	17.460165	9.84E-04	2.07E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	18.463
49	142	265	58.593643	17.463015	0.0011454995	1.95E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	18.854
50	143	266	58.59045	17.465866	0.0011199054	2.40E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	19.246
51	144	267	58.587257	17.46873	0.0010901748	2.56E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	19.638
52	145	268	58.584064	17.471592	0.0010211414	1.80E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	19.804
53	146	268	58.58341	17.475883	0.001089228	1.89E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	20.196
54	147	269	58.58021	17.47874	9.11E-04	1.47E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	20.587
55	148	270	58.57702	17.481602	9.52E-04	1.81E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	20.979
56	149	271	58.573826	17.484463	9.73E-04	1.27E-04	reflec_1	FUB_L1N_NOL1N_20100511	1	-200.00	21.371
