pixel_no	pixel_x	pixel_y	latitude	longitude	reflec_1_NOICOL_mean	reflec_1_NOICOL_sigma	band	Product	ICOL_ID	Percentage_difference	Distance_Km
70	153	289	58.532417	17.525526	0.0022238726	0.0014589487	reflec_6	FUB_L1N_NOL1N_20080728	0	1.56	26.156
71	154	290	58.529278	17.528566	0.0021435407	0.0012390292	reflec_6	FUB_L1N_NOL1N_20080728	0	1.16	26.546
72	155	291	58.52614	17.531605	0.0019608669	9.68E-04	reflec_6	FUB_L1N_NOL1N_20080728	0	1.11	26.937
73	156	292	58.523003	17.534645	0.0018383038	8.05E-04	reflec_6	FUB_L1N_NOL1N_20080728	0	0.84	27.328
1	89	220	58.74611	17.336355	-1.62E-04	4.41E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.38	0.066
2	90	221	58.742977	17.339436	-4.86E-04	4.78E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	-71.39	0.388
3	91	222	58.739845	17.342514	-2.99E-04	5.93E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	-411.50	0.776
4	91	223	58.737293	17.341244	2.29E-05	6.18E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	183.25	1.026
5	92	224	58.734158	17.344322	1.87E-04	4.56E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	98.19	1.408
6	93	225	58.731026	17.347399	5.52E-04	2.52E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	56.25	1.794
7	94	226	58.727894	17.35048	9.56E-04	6.33E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	36.96	2.181
8	95	227	58.724762	17.353552	0.0013378437	4.65E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	31.04	2.570
9	96	228	58.72163	17.35663	0.0016774319	3.48E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	26.59	2.959
10	96	229	58.719078	17.355356	0.001693833	5.28E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	23.92	3.199
11	97	230	58.71594	17.358423	0.0017287167	5.64E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	22.97	3.587
12	98	231	58.712795	17.361488	0.0016639038	6.06E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	22.83	3.976
13	99	232	58.709656	17.364552	0.0012019364	2.84E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	25.62	4.365
14	100	233	58.706516	17.367617	0.0012432184	3.72E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	24.19	4.755
15	100	234	58.703964	17.366343	0.0013958077	3.46E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	23.78	4.995
16	101	235	58.70082	17.369404	0.0011230559	4.59E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	22.91	5.384
17	102	236	58.697678	17.372467	6.96E-04	1.64E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	23.54	5.773
18	103	237	58.69454	17.375528	6.68E-04	5.25E-05	reflec_7	FUB_L1N_NOL1N_20080728	0	22.85	6.162
19	104	238	58.691395	17.37859	7.50E-04	1.51E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	20.98	6.552
20	105	239	58.688255	17.381653	0.0011524326	4.07E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	17.77	6.941
21	105	240	58.685703	17.380375	0.0013983203	4.91E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	16.48	7.180
22	106	241	58.682564	17.383434	0.0011762856	5.06E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	15.54	7.569
23	107	242	58.679424	17.386492	0.0010041287	2.30E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	15.78	7.958
24	108	243	58.67628	17.389553	0.0011802457	2.67E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	14.50	8.348
25	109	244	58.673138	17.392609	0.0010245054	1.96E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	13.43	8.738
26	110	245	58.670002	17.395666	0.001036515	2.37E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	13.09	9.127
27	111	246	58.66686	17.398724	0.0012611349	2.14E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	12.23	9.517
28	112	247	58.663715	17.40178	0.0013787239	2.72E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	12.22	9.907
29	113	248	58.660576	17.404833	0.0015881767	5.66E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	10.60	10.297
30	114	249	58.657436	17.40789	0.0018407733	3.81E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	10.07	10.687
31	115	250	58.654293	17.410942	0.0020215167	3.53E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	9.91	11.077
32	116	251	58.651154	17.413998	0.0021129593	2.68E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	9.54	11.468
33	117	252	58.648014	17.417048	0.0018187752	5.39E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	8.86	11.858
34	118	253	58.644875	17.420103	0.001364074	3.66E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	8.39	12.248
35	118	254	58.642323	17.418821	0.0013012505	2.17E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	8.12	12.482
36	119	255	58.63918	17.421873	0.0012329448	1.09E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	7.94	12.872
37	120	256	58.636044	17.424923	0.0013535628	1.31E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	7.38	13.262
38	121	257	58.632904	17.427975	0.0015067213	1.12E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	8.76	13.652
39	122	258	58.62976	17.431025	0.0014500568	2.58E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	12.40	14.042
40	123	259	58.626617	17.434072	0.0014944434	3.24E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	9.62	14.433
41	124	260	58.623478	17.437119	0.0015366052	3.57E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	6.72	14.823
42	125	261	58.62034	17.440168	0.001519625	2.41E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	5.96	15.213
43	126	262	58.6172	17.443224	0.0015720275	1.44E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	5.54	15.604
44	127	263	58.614056	17.446281	0.0014345185	1.53E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	5.56	15.995
45	128	264	58.610916	17.449337	0.0012199185	2.73E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	5.14	16.385
46	129	265	58.607777	17.45239	0.0011270881	3.17E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	4.51	16.776
47	130	266	58.604637	17.455446	0.0010480816	3.25E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	4.50	17.167
48	131	267	58.601498	17.4585	9.24E-04	1.71E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	3.73	17.557
49	132	268	58.59836	17.461555	8.51E-04	2.11E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	3.34	17.948
50	133	269	58.595215	17.464603	8.23E-04	1.60E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	3.03	18.339
51	134	270	58.592075	17.467657	7.63E-04	8.70E-05	reflec_7	FUB_L1N_NOL1N_20080728	0	3.20	18.730
52	135	271	58.588936	17.470707	7.91E-04	1.71E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	2.72	19.120
53	136	272	58.585793	17.47376	9.39E-04	2.47E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	3.04	19.511
54	137	273	58.582653	17.47681	9.37E-04	2.23E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	2.35	19.902
55	138	274	58.579514	17.479858	0.0010362401	1.58E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	1.92	20.293
56	139	275	58.576374	17.482906	0.0010551244	2.19E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	1.37	20.684
57	140	276	58.57324	17.485956	0.001014597	2.12E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	1.52	21.074
58	141	277	58.570095	17.489002	9.24E-04	1.29E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.93	21.465
59	142	278	58.566956	17.492052	8.76E-04	6.98E-05	reflec_7	FUB_L1N_NOL1N_20080728	0	1.35	21.856
60	143	279	58.563816	17.495096	8.74E-04	7.92E-05	reflec_7	FUB_L1N_NOL1N_20080728	0	0.96	22.247
61	144	280	58.560673	17.498142	9.94E-04	2.70E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.89	22.638
62	145	281	58.557537	17.501186	9.99E-04	2.46E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.90	23.029
63	146	282	58.554394	17.504232	9.27E-04	1.86E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.53	23.420
64	147	283	58.551254	17.507275	9.38E-04	1.45E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.49	23.811
65	148	284	58.54812	17.51032	9.26E-04	1.68E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.48	24.201
66	149	285	58.54498	17.513361	9.65E-04	2.00E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.84	24.592
67	150	286	58.541836	17.516405	0.0010762679	2.52E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.68	24.983
68	151	287	58.5387	17.519445	0.00129149	6.19E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	1.27	25.374
69	152	288	58.535557	17.522488	0.0012732547	5.90E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	1.20	25.765
70	153	289	58.532417	17.525526	0.001484165	9.45E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	1.54	26.156
71	154	290	58.529278	17.528566	0.0014336156	8.03E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	1.15	26.546
72	155	291	58.52614	17.531605	0.0013205431	6.31E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	1.13	26.937
73	156	292	58.523003	17.534645	0.0012365486	5.24E-04	reflec_7	FUB_L1N_NOL1N_20080728	0	0.80	27.328
1	89	220	58.74611	17.336355	-0.0011971012	1.10E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	0.01	0.066
2	90	221	58.742977	17.339436	-0.0011170658	1.64E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	-8.58	0.388
3	91	222	58.739845	17.342514	-7.88E-04	4.23E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	-24.66	0.776
4	91	223	58.737293	17.341244	-5.23E-04	4.57E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	-52.63	1.026
5	92	224	58.734158	17.344322	-3.52E-04	3.76E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	-60.92	1.408
6	93	225	58.731026	17.347399	-2.35E-05	2.03E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	257.20	1.794
7	94	226	58.727894	17.35048	2.90E-04	5.15E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	59.00	2.181
8	95	227	58.724762	17.353552	5.93E-04	3.97E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	40.04	2.570
9	96	228	58.72163	17.35663	9.27E-04	3.16E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	31.78	2.959
10	96	229	58.719078	17.355356	9.55E-04	4.74E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	29.70	3.199
11	97	230	58.71594	17.358423	0.0010051116	4.95E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	28.27	3.587
12	98	231	58.712795	17.361488	9.42E-04	5.06E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	28.48	3.976
13	99	232	58.709656	17.364552	5.20E-04	2.18E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	36.56	4.365
14	100	233	58.706516	17.367617	5.71E-04	3.09E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	33.93	4.755
15	100	234	58.703964	17.366343	6.75E-04	2.97E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	31.30	4.995
16	101	235	58.70082	17.369404	4.54E-04	3.67E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	34.17	5.384
17	102	236	58.697678	17.372467	1.54E-04	1.05E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	56.41	5.773
18	103	237	58.69454	17.375528	1.31E-04	4.07E-05	reflec_9	FUB_L1N_NOL1N_20080728	0	60.65	6.162
19	104	238	58.691395	17.37859	2.08E-04	1.26E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	43.93	6.552
20	105	239	58.688255	17.381653	5.50E-04	3.60E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	25.67	6.941
21	105	240	58.685703	17.380375	7.50E-04	4.26E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	22.32	7.180
22	106	241	58.682564	17.383434	5.55E-04	4.34E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	24.17	7.569
23	107	242	58.679424	17.386492	4.07E-04	1.96E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	27.31	7.958
24	108	243	58.67628	17.389553	5.56E-04	2.13E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	22.19	8.348
25	109	244	58.673138	17.392609	4.25E-04	1.61E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	22.56	8.738
26	110	245	58.670002	17.395666	4.32E-04	1.71E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	21.74	9.127
27	111	246	58.66686	17.398724	5.97E-04	1.50E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	17.93	9.517
28	112	247	58.663715	17.40178	6.95E-04	2.27E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	17.10	9.907
29	113	248	58.660576	17.404833	9.08E-04	5.01E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	14.10	10.297
30	114	249	58.657436	17.40789	0.001123334	3.04E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	12.70	10.687
31	115	250	58.654293	17.410942	0.0012815817	3.20E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	12.21	11.077
32	116	251	58.651154	17.413998	0.0013759274	2.34E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	11.53	11.468
33	117	252	58.648014	17.417048	0.0011260699	4.65E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	11.11	11.858
34	118	253	58.644875	17.420103	7.71E-04	3.28E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	11.46	12.248
35	118	254	58.642323	17.418821	7.28E-04	1.92E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	11.43	12.482
36	119	255	58.63918	17.421873	6.57E-04	1.03E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	11.57	12.872
37	120	256	58.636044	17.424923	7.86E-04	1.27E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	10.50	13.262
38	121	257	58.632904	17.427975	8.95E-04	1.13E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	12.59	13.652
39	122	258	58.62976	17.431025	8.09E-04	2.12E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	20.21	14.042
40	123	259	58.626617	17.434072	8.20E-04	2.50E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	15.15	14.433
41	124	260	58.623478	17.437119	8.66E-04	2.70E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	9.16	14.823
42	125	261	58.62034	17.440168	8.71E-04	1.91E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	8.11	15.213
43	126	262	58.6172	17.443224	9.06E-04	1.37E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	7.36	15.604
44	127	263	58.614056	17.446281	7.67E-04	1.48E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	7.87	15.995
45	128	264	58.610916	17.449337	5.93E-04	2.14E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	8.14	16.385
46	129	265	58.607777	17.45239	5.44E-04	2.70E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	7.46	16.776
47	130	266	58.604637	17.455446	5.00E-04	2.85E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	7.74	17.167
48	131	267	58.601498	17.4585	3.85E-04	1.57E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	7.31	17.557
49	132	268	58.59836	17.461555	3.29E-04	1.53E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	7.15	17.948
50	133	269	58.595215	17.464603	3.14E-04	1.07E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	6.87	18.339
51	134	270	58.592075	17.467657	2.55E-04	5.81E-05	reflec_9	FUB_L1N_NOL1N_20080728	0	8.13	18.730
52	135	271	58.588936	17.470707	2.84E-04	1.34E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	6.73	19.120
53	136	272	58.585793	17.47376	3.88E-04	1.89E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	5.74	19.511
54	137	273	58.582653	17.47681	3.73E-04	1.51E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	4.52	19.902
55	138	274	58.579514	17.479858	4.35E-04	1.24E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	3.43	20.293
56	139	275	58.576374	17.482906	4.62E-04	1.62E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	2.49	20.684
57	140	276	58.57324	17.485956	4.37E-04	1.52E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	2.85	21.074
58	141	277	58.570095	17.489002	3.75E-04	1.01E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	2.10	21.465
59	142	278	58.566956	17.492052	3.34E-04	5.44E-05	reflec_9	FUB_L1N_NOL1N_20080728	0	2.87	21.856
60	143	279	58.563816	17.495096	3.34E-04	5.07E-05	reflec_9	FUB_L1N_NOL1N_20080728	0	1.98	22.247
61	144	280	58.560673	17.498142	4.46E-04	2.16E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.70	22.638
62	145	281	58.557537	17.501186	4.34E-04	1.72E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.58	23.029
63	146	282	58.554394	17.504232	3.85E-04	1.37E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.13	23.420
64	147	283	58.551254	17.507275	3.96E-04	1.18E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.13	23.811
65	148	284	58.54812	17.51032	3.69E-04	1.24E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.12	24.201
66	149	285	58.54498	17.513361	4.08E-04	1.85E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.81	24.592
67	150	286	58.541836	17.516405	4.90E-04	2.09E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.24	24.983
68	151	287	58.5387	17.519445	6.73E-04	5.54E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.97	25.374
69	152	288	58.535557	17.522488	6.53E-04	4.99E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.89	25.765
70	153	289	58.532417	17.525526	8.47E-04	8.60E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.94	26.156
71	154	290	58.529278	17.528566	7.97E-04	7.31E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.46	26.546
72	155	291	58.52614	17.531605	6.68E-04	5.39E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.38	26.937
73	156	292	58.523003	17.534645	6.20E-04	4.62E-04	reflec_9	FUB_L1N_NOL1N_20080728	0	1.33	27.328
1	89	220	58.74611	17.336355	-2.60E-04	1.88E-05	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	0.066
2	90	221	58.742977	17.339436	-3.01E-04	9.52E-05	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	0.388
3	91	222	58.739845	17.342514	-9.16E-07	5.82E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	0.776
4	91	223	58.737293	17.341244	1.99E-04	5.98E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	1.026
5	92	224	58.734158	17.344322	4.60E-04	4.96E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	1.408
6	93	225	58.731026	17.347399	6.97E-04	2.33E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	1.794
7	94	226	58.727894	17.35048	6.54E-04	1.59E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	2.181
8	95	227	58.724762	17.353552	6.52E-04	1.18E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	2.570
9	96	228	58.72163	17.35663	7.57E-04	6.81E-05	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	2.959
10	96	229	58.719078	17.355356	8.26E-04	1.40E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	3.199
11	97	230	58.71594	17.358423	0.0010474693	2.78E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	3.587
12	98	231	58.712795	17.361488	0.001143451	2.07E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	3.976
13	99	232	58.709656	17.364552	0.0010730312	2.13E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	4.365
14	100	233	58.706516	17.367617	0.0011880327	2.95E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	4.755
15	100	234	58.703964	17.366343	0.0011423177	3.55E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	4.995
16	101	235	58.70082	17.369404	0.0013170225	3.55E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	5.384
17	102	236	58.697678	17.372467	0.0013663376	2.14E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	5.773
18	103	237	58.69454	17.375528	0.0012924076	2.85E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	6.162
19	104	238	58.691395	17.37859	0.0012198249	1.87E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	6.552
20	105	239	58.688255	17.381653	0.0011271497	1.79E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	6.941
21	105	240	58.685703	17.380375	0.0012175876	2.18E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	7.180
22	106	241	58.682564	17.383434	0.0013479849	2.70E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	7.569
23	107	242	58.679424	17.386492	0.001375875	2.32E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	7.958
24	108	243	58.67628	17.389553	0.0014362943	1.79E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	8.348
25	109	244	58.673138	17.392609	0.0012942987	3.01E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	8.738
26	110	245	58.670002	17.395666	0.0012077721	2.76E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	9.127
27	111	246	58.66686	17.398724	0.0010811918	3.17E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	9.517
28	112	247	58.663715	17.40178	0.0011046774	3.65E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	9.907
29	113	248	58.660576	17.404833	0.0012492863	2.82E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	10.297
30	114	249	58.657436	17.40789	0.00137451	1.99E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	10.687
31	115	250	58.654293	17.410942	0.0013504813	1.89E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	11.077
32	116	251	58.651154	17.413998	0.0013573198	2.03E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	11.468
33	117	252	58.648014	17.417048	0.0013027014	2.10E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	11.858
34	118	253	58.644875	17.420103	0.0012880038	2.49E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	12.248
35	118	254	58.642323	17.418821	0.0012715337	2.14E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	12.482
36	119	255	58.63918	17.421873	0.0011754707	1.99E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	12.872
37	120	256	58.636044	17.424923	0.0014888954	2.74E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	13.262
38	121	257	58.632904	17.427975	0.0016201758	1.84E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	13.652
39	122	258	58.62976	17.431025	0.0016821722	3.10E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	14.042
40	123	259	58.626617	17.434072	0.0016362033	3.16E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	14.433
41	124	260	58.623478	17.437119	0.0014513687	2.07E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	14.823
42	125	261	58.62034	17.440168	0.0013892538	2.08E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	15.213
43	126	262	58.6172	17.443224	0.0013276931	2.16E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	15.604
44	127	263	58.614056	17.446281	0.00123664	2.56E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	15.995
45	128	264	58.610916	17.449337	0.0013360098	2.09E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	16.385
46	129	265	58.607777	17.45239	0.0014968711	2.14E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	16.776
47	130	266	58.604637	17.455446	0.0015594721	2.18E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	17.167
48	131	267	58.601498	17.4585	0.0014794972	3.26E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	17.557
49	132	268	58.59836	17.461555	0.0016186835	3.11E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	17.948
50	133	269	58.595215	17.464603	0.0017026056	3.24E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	18.339
51	134	270	58.592075	17.467657	0.0014779253	3.05E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	18.730
52	135	271	58.588936	17.470707	0.0015872284	3.39E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	19.120
53	136	272	58.585793	17.47376	0.0015219199	2.65E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	19.511
54	137	273	58.582653	17.47681	0.0015613405	3.47E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	19.902
55	138	274	58.579514	17.479858	0.0016112118	3.95E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	20.293
56	139	275	58.576374	17.482906	0.0018242139	3.81E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	20.684
57	140	276	58.57324	17.485956	0.0017382961	2.92E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	21.074
58	141	277	58.570095	17.489002	0.0017323877	2.71E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	21.465
59	142	278	58.566956	17.492052	0.001530444	1.81E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	21.856
60	143	279	58.563816	17.495096	0.0014785078	1.57E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	22.247
61	144	280	58.560673	17.498142	0.0015908127	2.53E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	22.638
62	145	281	58.557537	17.501186	0.0015890995	2.83E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	23.029
63	146	282	58.554394	17.504232	0.0016343857	2.75E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	23.420
64	147	283	58.551254	17.507275	0.001718435	3.59E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	23.811
65	148	284	58.54812	17.51032	0.0017410993	3.68E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	24.201
66	149	285	58.54498	17.513361	0.0016989494	3.09E-04	reflec_1	FUB_L1N_NOL1N_20080728	1	-200.00	24.592
